treatment,claim_age,ID,text_full,thought,thought_count,thought_clean,age,female,coliving,kids,income,education,numeracy,savings,smoker,politics,benefit_eligible,perc_health,life_expectancy,ethnicity
1.0,68.0,1087436825.0,"My benefit would be greater each month if I wait another year to receive it.  The proportion would greater from 66 to 68 than it would be from 66 to 67. My husband is not planning to retire any time soon, so I would like to wait until he retires before I start collecting social security benefits.   It does not seem to be of any great benefit to me to wait until after age 68 to begin receiving social security benefits. I could die earlier than I think I will, so it would be advantageous to collect the benefits early while I can. I could put the amount of the benefit in a growth fund and have more to use later when I really need it. I could begin to save for my granddaughters college expenses earlier.                    ",I could put the amount of the benefit in a growth fund and have more to use later when I really need it.,6,could put amount benefit fund use later realli need,61.0,1.0,1.0,3.0,150000,16.0,6.0,875000,0.0,Independ,0.0,4.0,3.0,white
1.0,68.0,1087436825.0,"My benefit would be greater each month if I wait another year to receive it.  The proportion would greater from 66 to 68 than it would be from 66 to 67. My husband is not planning to retire any time soon, so I would like to wait until he retires before I start collecting social security benefits.   It does not seem to be of any great benefit to me to wait until after age 68 to begin receiving social security benefits. I could die earlier than I think I will, so it would be advantageous to collect the benefits early while I can. I could put the amount of the benefit in a growth fund and have more to use later when I really need it. I could begin to save for my granddaughters college expenses earlier.                    ",I could begin to save for my granddaughters college expenses earlier.,6,could begin save expens earlier,61.0,1.0,1.0,3.0,150000,16.0,6.0,875000,0.0,Independ,0.0,4.0,3.0,white
0.0,70.0,1087912075.0,would not have to go to work if I was working at the time I would know exactly how much it will be every month and be able to develop a budget would receive more benefits would know how much I would receive each month and be able to plan a budget                      ,would not have to go to work if I was working at the time,4,not go work work time,48.0,1.0,0.0,0.0,10000,14.0,2.0,10000,0.0,Republic,1.0,2.0,7.0,white
0.0,70.0,1087912075.0,would not have to go to work if I was working at the time I would know exactly how much it will be every month and be able to develop a budget would receive more benefits would know how much I would receive each month and be able to plan a budget                      ,I would know exactly how much it will be every month and be able to develop a budget,4,know much everi month abl budget,48.0,1.0,0.0,0.0,10000,14.0,2.0,10000,0.0,Republic,1.0,2.0,7.0,white
0.0,70.0,1087912075.0,would not have to go to work if I was working at the time I would know exactly how much it will be every month and be able to develop a budget would receive more benefits would know how much I would receive each month and be able to plan a budget                      ,would receive more benefits,4,receiv benefit,48.0,1.0,0.0,0.0,10000,14.0,2.0,10000,0.0,Republic,1.0,2.0,7.0,white
0.0,70.0,1087912075.0,would not have to go to work if I was working at the time I would know exactly how much it will be every month and be able to develop a budget would receive more benefits would know how much I would receive each month and be able to plan a budget                      ,would know how much I would receive each month and be able to plan a budget,4,know much receiv month abl plan budget,48.0,1.0,0.0,0.0,10000,14.0,2.0,10000,0.0,Republic,1.0,2.0,7.0,white
0.0,62.0,1089416554.0,life expectancy dont know how long i will live cost of living is higher later worth less and may not be there if i make itto that age iwant to be comfortable and not struggle i may have more problems in old age when i might need extra care                      ,life expectancy dont know how long i will live,4,life expect dont know long live,59.0,0.0,1.0,2.0,75000,12.0,2.0,10000,0.0,Democrat,0.0,5.0,1.0,black
0.0,62.0,1089416554.0,life expectancy dont know how long i will live cost of living is higher later worth less and may not be there if i make itto that age iwant to be comfortable and not struggle i may have more problems in old age when i might need extra care                      ,cost of living is higher later worth less and may not be there,4,cost live higher later worth less may not,59.0,0.0,1.0,2.0,75000,12.0,2.0,10000,0.0,Democrat,0.0,5.0,1.0,black
0.0,62.0,1089416554.0,life expectancy dont know how long i will live cost of living is higher later worth less and may not be there if i make itto that age iwant to be comfortable and not struggle i may have more problems in old age when i might need extra care                      ,if i make itto that age iwant to be comfortable and not struggle,4,make age comfort not,59.0,0.0,1.0,2.0,75000,12.0,2.0,10000,0.0,Democrat,0.0,5.0,1.0,black
0.0,62.0,1089416554.0,life expectancy dont know how long i will live cost of living is higher later worth less and may not be there if i make itto that age iwant to be comfortable and not struggle i may have more problems in old age when i might need extra care                      ,i may have more problems in old age when i might need extra care,4,may problem old age might need extra care,59.0,0.0,1.0,2.0,75000,12.0,2.0,10000,0.0,Democrat,0.0,5.0,1.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,More funds available,7,fund avail,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,Monthly income over $1000,7,month incom,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,Should be prepared for living within the budget,7,live budget,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,The more funds available the better,7,fund avail better,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,Tomorrow is not promised to anyone,7,not promis,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,Get what you can now or may get nothing,7,get may get noth,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
1.0,62.0,1089417596.0,More funds available Monthly income over $1000 Should be prepared for living within the budget The more funds available the better Tomorrow is not promised to anyone Get what you can now or may get nothing Less money but it would still be good to have the chance of receiving it                   ,Less money but it would still be good to have the chance of receiving it,7,less money still good chanc receiv,49.0,1.0,1.0,2.0,42500,12.0,3.0,10000,1.0,Democrat,0.0,3.0,3.0,black
